station_id,date,min_temp,max_temp,weather
100059,18-Aug,25.8,34.9,Sunny Day
100060,12-Aug,32.9,40.1,Sunny Day
100060,13-Aug,32.6,40.6,Sunny Day
100060,14-Aug,30.4,39.6,Sunny Day
100060,15-Aug,30.6,40.1,Sunny Day
100060,16-Aug,32.5,40.8,Sunny Day
100060,17-Aug,32.1,41.4,Sunny Day
100060,18-Aug,33.4,41.6,Sunny Day
42439,12-Aug,26.0,34.0,Generally cloudy sky with Light rain
42439,13-Aug,26.0,34.0,Partly cloudy sky
42439,14-Aug,25.0,33.0,Partly cloudy sky
42439,15-Aug,25.0,32.0,Partly cloudy sky
42439,16-Aug,25.0,32.0,Partly cloudy sky
42439,17-Aug,25.0,31.0,Partly cloudy sky
42439,18-Aug,25.0,30.0,Partly cloudy sky
99516,12-Aug,26.0,34.0,Generally cloudy sky with Light rain
99516,13-Aug,26.0,34.0,Partly cloudy sky
99516,14-Aug,25.0,33.0,Partly cloudy sky
99516,15-Aug,25.0,32.0,Partly cloudy sky
99516,16-Aug,25.0,32.0,Partly cloudy sky
99516,17-Aug,25.0,31.0,Partly cloudy sky
99516,18-Aug,25.0,30.0,Partly cloudy sky
42555,12-Aug,25.0,32.0,Partly cloudy sky
42555,13-Aug,25.0,32.0,Partly cloudy sky
42555,14-Aug,25.0,31.0,Generally cloudy sky with Light rain
42555,15-Aug,25.0,30.0,Partly cloudy sky
42555,16-Aug,25.0,30.0,Partly cloudy sky
42555,17-Aug,24.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
42555,18-Aug,25.0,30.0,Partly cloudy sky
100061,12-Aug,28.9,37.5,Sunny Day
100061,13-Aug,28.0,36.0,Sunny Day
100061,14-Aug,27.1,33.5,Sunny Day
100061,15-Aug,27.1,36.6,Sunny Day
100061,16-Aug,28.2,36.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100061,17-Aug,28.9,38.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100061,18-Aug,30.0,38.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
42339,12-Aug,25.0,34.0,Partly cloudy sky
42339,13-Aug,26.0,35.0,Partly cloudy sky
42339,14-Aug,26.0,36.0,Partly cloudy sky
42339,15-Aug,25.0,34.0,Partly cloudy sky
42339,16-Aug,25.0,36.0,Partly cloudy sky
42339,17-Aug,26.0,37.0,Partly cloudy sky
42339,18-Aug,26.0,38.0,Partly cloudy sky
100062,12-Aug,28.8,38.4,Sunny Day
100062,13-Aug,29.1,36.9,Sunny Day
100062,14-Aug,28.6,34.0,Sunny Day
100062,15-Aug,28.1,36.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100062,16-Aug,29.9,37.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100062,17-Aug,30.5,37.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100062,18-Aug,30.8,37.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100063,12-Aug,23.1,31.1,Sunny Day
100063,13-Aug,24.2,28.8,Sunny Day
100063,14-Aug,24.1,28.8,Sunny Day
100063,15-Aug,22.5,28.4,Sunny Day
100063,16-Aug,22.0,30.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100063,17-Aug,23.0,32.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100063,18-Aug,23.9,33.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
99517,12-Aug,26.0,36.0,Partly cloudy sky
99517,13-Aug,25.0,35.0,Partly cloudy sky
99517,14-Aug,25.0,34.0,Partly cloudy sky
99517,15-Aug,24.0,33.0,Partly cloudy sky
99517,16-Aug,24.0,33.0,Partly cloudy sky
99517,17-Aug,23.0,32.0,Partly cloudy sky
99517,18-Aug,23.0,32.0,Partly cloudy sky
100064,12-Aug,26.5,32.9,Sunny Day
100064,13-Aug,25.2,31.5,Sunny Day
100064,14-Aug,25.1,30.1,Sunny Day
100064,15-Aug,24.9,31.2,Sunny Day
100064,16-Aug,25.1,34.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100064,17-Aug,26.2,35.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100064,18-Aug,26.1,35.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100065,12-Aug,28.4,34.5,Sunny Day
100065,13-Aug,26.5,33.1,Sunny Day
100065,14-Aug,26.5,31.5,Sunny Day
100065,15-Aug,27.1,33.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100065,16-Aug,26.1,35.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100065,17-Aug,27.1,35.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100065,18-Aug,26.6,35.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100066,12-Aug,33.2,41.1,Sunny Day
100066,13-Aug,33.9,41.9,Sunny Day
100066,14-Aug,31.4,40.5,Sunny Day
100066,15-Aug,31.6,40.6,Sunny Day
100066,16-Aug,33.9,41.8,Sunny Day
100066,17-Aug,33.1,41.9,Sunny Day
100066,18-Aug,34.4,42.6,Sunny Day
100067,12-Aug,28.4,38.0,Sunny Day
100067,13-Aug,28.6,36.2,Sunny Day
100067,14-Aug,28.0,33.6,Sunny Day
100067,15-Aug,27.8,35.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100067,16-Aug,28.8,36.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100067,17-Aug,29.1,37.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100067,18-Aug,30.1,36.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100068,12-Aug,32.4,40.4,Sunny Day
100068,13-Aug,31.1,40.5,Sunny Day
100068,14-Aug,29.8,38.9,Sunny Day
100068,15-Aug,30.1,40.1,Sunny Day
100068,16-Aug,31.6,40.4,Sunny Day
100068,17-Aug,31.6,41.1,Sunny Day
100068,18-Aug,31.9,41.1,Sunny Day
100069,12-Aug,26.1,33.2,Sunny Day
100069,13-Aug,25.6,31.8,Sunny Day
100069,14-Aug,26.0,30.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100069,15-Aug,26.1,32.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100069,16-Aug,25.1,33.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100069,17-Aug,25.8,33.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100069,18-Aug,25.4,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100070,12-Aug,29.0,37.6,Sunny Day
100070,13-Aug,28.4,36.8,Sunny Day
100070,14-Aug,28.1,34.5,Sunny Day
100070,15-Aug,27.6,35.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100070,16-Aug,29.1,36.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100070,17-Aug,28.4,37.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100070,18-Aug,29.6,37.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100071,12-Aug,26.2,34.8,Sunny Day
100071,13-Aug,25.6,34.1,Sunny Day
100071,14-Aug,25.6,30.1,Sunny Day
100071,15-Aug,24.9,33.1,Sunny Day
100071,16-Aug,25.8,34.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100071,17-Aug,26.4,35.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100071,18-Aug,27.0,36.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
42452,12-Aug,25.0,34.0,Partly cloudy sky
42452,13-Aug,25.0,32.0,Partly cloudy sky
42452,14-Aug,26.0,33.0,Partly cloudy sky
42452,15-Aug,25.0,33.0,Partly cloudy sky
42452,16-Aug,26.0,34.0,Partly cloudy sky
42452,17-Aug,26.0,35.0,Partly cloudy sky
42452,18-Aug,26.0,36.0,Partly cloudy sky
100072,12-Aug,27.5,37.0,Sunny Day
100072,13-Aug,27.2,36.0,Sunny Day
100072,14-Aug,26.5,32.4,Sunny Day
100072,15-Aug,26.2,35.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100072,16-Aug,27.4,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100072,17-Aug,26.8,36.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100072,18-Aug,28.6,37.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100073,12-Aug,26.1,34.8,Sunny Day
100073,13-Aug,25.4,34.1,Sunny Day
100073,14-Aug,25.5,29.5,Sunny Day
100073,15-Aug,24.5,33.1,Sunny Day
100073,16-Aug,25.6,34.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100073,17-Aug,26.1,35.9,Sunny Day
100073,18-Aug,26.8,36.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
30021,12-Aug,23.0,32.0,Partly cloudy sky
30021,13-Aug,23.0,30.0,Generally cloudy sky with Light rain
30021,14-Aug,23.0,30.0,Generally cloudy sky with Light rain
30021,15-Aug,23.0,30.0,Generally cloudy sky with Light rain
30021,16-Aug,23.0,31.0,Partly cloudy sky
30021,17-Aug,23.0,31.0,Partly cloudy sky
30021,18-Aug,24.0,32.0,Partly cloudy sky
100074,12-Aug,27.9,35.1,Sunny Day
100074,13-Aug,26.5,34.6,Sunny Day
100074,14-Aug,26.5,31.8,Sunny Day
100074,15-Aug,26.1,33.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100074,16-Aug,26.8,35.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100074,17-Aug,27.5,35.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100074,18-Aug,27.9,37.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100075,12-Aug,31.1,39.0,Sunny Day
100075,13-Aug,30.1,38.8,Sunny Day
100075,14-Aug,28.8,37.6,Sunny Day
100075,15-Aug,29.1,38.8,Sunny Day
100075,16-Aug,30.6,39.1,Sunny Day
100075,17-Aug,30.2,40.2,Sunny Day
100075,18-Aug,31.5,40.6,Sunny Day
100076,12-Aug,25.1,33.4,Sunny Day
100076,13-Aug,24.8,33.0,Sunny Day
100076,14-Aug,24.9,29.6,Sunny Day
100076,15-Aug,24.1,31.8,Sunny Day
100076,16-Aug,24.9,34.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100076,17-Aug,25.4,35.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100076,18-Aug,26.0,35.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100077,12-Aug,28.9,37.1,Sunny Day
100077,13-Aug,28.0,36.5,Sunny Day
100077,14-Aug,27.8,33.8,Sunny Day
100077,15-Aug,27.1,34.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100077,16-Aug,28.6,36.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
